,THRESHOLD,base_vector,ED,accepted_forecast
236,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.0546099874985806,0.4703231192730639
237,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.160599796278936,-1.012935242023849
238,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.1104927945163117,-0.21336408524204042
239,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.4617129939682723,-0.5098694502251866
240,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.17904461119476,0.4903966025155082
241,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.4907232261507224,-0.328962641180075
242,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.3967869960339596,0.8891116501639207
243,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],0.9879469926313492,0.758983718262285
244,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.3668140985363675,-0.041982042800980945
245,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.3763512920530863,1.0274746544790547
246,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],0.8510649753664385,-0.012928474573614679
247,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.4587951093497091,-0.11225471309417312
248,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.048959135757708,-0.44503771558856986
249,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.3781765187823483,-0.21017379682678472
250,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.3013321951256178,-0.1577391546206952
251,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.3821249599323264,0.6448976339866741
252,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.374364703694609,0.006449774119077212
253,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],0.9961988833859454,0.17338114391434178
254,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.383814792058613,0.2585411463381426
255,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.4861212396443249,-0.19246516606163944
256,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.429428234356084,0.019275347127845066
257,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.4789791690687604,0.3674430985863175
258,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.4756966915531067,0.09996797554523429
259,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.363509279329697,-0.36793329386390905
260,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.4823903353960255,-0.35142410790159895
261,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.4150792598791557,0.6482541163105537
262,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.2441667612778553,-0.3373735503850117
263,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.4363195576295615,0.06482569125645377
264,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.423690900052912,0.1297520563215082
265,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.4839071266165684,0.7353432262819481
266,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.4846569311956932,-0.19858820518575682
267,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.471616901646069,-0.630603696153964
268,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.445439334835427,-0.3534203672930669
269,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.444615936476242,0.12975219323574372
270,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.4217707433898634,0.26168805931965355
271,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.2747433240916262,-0.472551579413949
272,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.406031985544844,0.4834278085237065
273,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.4579427026558953,0.1271646239479729
274,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.3690663153362117,-0.4525922593986209
275,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.4398033706940254,-0.21454703883946324
276,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.4910494734001951,-0.36515628049164084
277,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.445676880803084,0.1584342110276138
278,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.3008399532674915,-0.9064387457410228
279,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.1234620467786072,0.3670882169340306
280,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.3679461486492583,-0.19818553870826205
281,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.4644795121631835,0.2713658021074039
282,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.2632020591989797,-0.5869543380414122
283,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.4784146002103473,-0.06494849380261902
284,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.4924739149909927,-0.11542031731180957
285,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.3109761251819336,0.10909323947758676
286,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.4044099014869833,-0.3382061959303573
287,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.3592374557543923,0.21934890121912964
288,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.4424790599708612,-0.7535216942765155
289,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.2775057522595046,0.2737951201332356
290,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.1299199637580408,0.2388010955532316
291,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.390031061994199,0.11161622934408033
292,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.2917092522719698,0.786430419997286
293,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.2900776396453868,-0.1931630330113676
294,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.4435145543974335,-0.2837487793214688
295,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.496755687924545,-0.3518086584833324
296,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.3389017984894185,0.5044664866080906
297,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.3750432469359344,-0.17066072430054202
298,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.4776335524416826,-0.18336334242975427
299,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.0778998318800637,0.067401764019559
300,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.2688296175993772,-1.682257214386984
301,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.4834907581840349,0.7047208975643482
302,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.474154714258409,0.5202551026187496
303,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.2499339123166398,-0.5418936765523519
304,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.237980804245633,-0.3269883377028826
305,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.3297843562933753,-0.2859671582462586
306,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.488496846433319,1.8378184728221614
307,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.4569239846568782,0.19455441063702672
308,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.4203888799608313,-0.5808049922436109
309,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.3359587636468662,-0.11510590374074203
310,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.3988654203672997,-0.24603954040158804
311,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.3978231792251972,-0.27165130783666225
312,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.338264222364184,-0.08064248286944187
313,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.3678836322512478,-0.24977977499496262
314,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.4416600578079153,-0.17487746285576034
315,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.406851275591351,-0.040354405243714364
316,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.3360021893484346,-0.4469625327243376
317,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.4914574496104867,-0.03120618074839987
318,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.3707568092941744,-0.14540054721770002
319,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.2339932718621844,-0.04587228270362953
320,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.453499116297584,-0.6974319498375126
321,1.5,[-0.71022009 -1.69064612  0.83413911 -0.47173671 -0.61585422],1.4401205832740906,-0.01525687209337212
